"","SITE_ID","VISIT_ID","VISIT_NO","DATE_COL","TOC","DOC_PPM","NH4N_PPM","NO3_NO2","NTL_PPM","PTL_PPB","NO3N_PPM","CHLA_PPB","DIN_PPM","SITE_TYPE","LON_DD","LAT_DD","EPA_REG","WGT_NLA","URBAN","ECO_REG","LAKE_ORIGIN","AREA_HA","ELEV_PT","HUC_8","UNIQUE_ID","PCT_WATER_BSN","PCT_DEVELOPED_BSN","PCT_FOREST_BSN","PCT_AGRIC_BSN","PCT_WETLAND_BSN","TSTATE_TP","TSTATE_TN","TSTATE_CHL","PTL_COND","NTL_COND","CHLA_COND","tn.tp","TN_mol","NH4N_mol","NO3N_mol","TP_mol","DOC_mol","DIN_mol","ECO_REG_NAME"
"393","NLA06608-0456",7809,1,"8/9/2007",5.43,5.11,0.005,0.005,0.681,29,0.005,25.098,0.01,"PROB_Lake",-96.47583806,33.06325702,"Region_6",2.186087249,"YES","SPL","MAN-MADE",9288.403959,143.86,12030106,"NLA_TX-10020",5,11.2,14.2,28.4,0.8,"EUTROPHIC (25-100 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","EUTROPHIC (7-30 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",51.9275631165649,4.86185478689227e-05,3.56964374955379e-07,3.56964374955379e-07,9.36276323227142e-07,0.000425478767693589,7.13928749910759e-07,"Southern Plains"
"394","NLA06608-0458",7810,1,"7/25/2007",10.89,10.56,0.013,0.005,0.947,39,0.005,15.056,0.018,"PROB_Lake",-83.54189637,31.16378198,"Region_4",37.31152086,"NO","CPL","MAN-MADE",128.0576834,57.42,3110204,"NLA_GA-10007",0.9,7.1,28.1,44.6,13.2,"EUTROPHIC (25-100 ug/L)","EUTROPHIC (0.75-1.4 mg/L)","EUTROPHIC (7-30 ug/L)","1:LEAST DISTURBED","2:INTERMEDIATE DISTURBANCE","1:LEAST DISTURBED",53.6950437091088,6.76090526165489e-05,9.28107374883987e-07,3.56964374955379e-07,1.25913022778822e-06,0.000879267277268943,1.28507174983937e-06,"Coastal Plains"
"395","NLA06608-0459",7811,1,"7/16/2007",3.91,3.66,0.01,0.005,0.2,8,0.005,3.984,0.015,"PROB_Lake",-86.84234494,34.2269109,"Region_4",5.629859073,"YES","SAP","MAN-MADE",72.95040407,247.04,3160109,"NLA_AL-10009",4.9,17.8,32.2,34.5,0.6,"OLIGOTROPHIC (<= 10 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","MESOTROPHIC (2-7 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",55.2826479581638,1.42785749982152e-05,7.13928749910759e-07,3.56964374955379e-07,2.58283123648867e-07,0.000304746044962531,1.07089312486614e-06,"Southern Appalachians"
"396","NLA06608-0462",7812,1,"8/20/2007",2.38,2.17,0.005,0.005,0.194,3,0.005,NA,0.01,"PROB_Lake",-89.29397704,46.19906329,"Region_5",37.86654247,"NO","UMW","NATURAL",149.7868259,522.69,7070001,"NLA_MI-10018",34.1,1.8,59.5,0,4.4,"OLIGOTROPHIC (<= 10 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)",NA,"1:LEAST DISTURBED","1:LEAST DISTURBED","9:NO DATA",142.99778271845,1.38502177482687e-05,3.56964374955379e-07,3.56964374955379e-07,9.6856171368325e-08,0.000180682764363031,7.13928749910759e-07,"Upper Midwest"
"397","NLA06608-0463",7813,1,"8/19/2007",7.1,6.91,0.097,0.014,1.031,82,0.005,30.72,0.102,"PROB_Lake",-83.52098213,42.21176414,"Region_5",3.743461174,"YES","UMW","MAN-MADE",272.7513592,198.31,4090005,"NLA_MI-10019",4.2,31.5,20.5,25.8,15.6,"EUTROPHIC (25-100 ug/L)","EUTROPHIC (0.75-1.4 mg/L)","HYPEREUTROPHIC (> 30 ug/L)","2:INTERMEDIATE DISTURBANCE","2:INTERMEDIATE DISTURBANCE","2:INTERMEDIATE DISTURBANCE",27.8031268511546,7.36060541157992e-05,6.92510887413436e-06,3.56964374955379e-07,2.64740201740088e-06,0.000575353871773522,7.28207324908974e-06,"Upper Midwest"
"398","NLA06608-0467",7815,1,"7/9/2007",7.32,6.22,0.033,0.079,0.788,15,0.168,12.72,0.201,"PROB_Lake",-89.36445641,43.54592149,"Region_5",7.527925891,"YES","TPL","NATURAL",183.5188922,237.25,4030201,"NLA_WI-10019",2.2,6.4,17.1,61.3,10.6,"MESOTROPHIC (10-25 ug/L)","EUTROPHIC (0.75-1.4 mg/L)","EUTROPHIC (7-30 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","2:INTERMEDIATE DISTURBANCE",116.167270909421,5.62575854929678e-05,2.3559648747055e-06,1.19940029985008e-05,4.84280856841625e-07,0.000517901748542881,1.43499678732063e-05,"Temperate Plains"
"399","NLA06608-0468",7816,1,"8/1/2007",1.09,1.24,0.005,0.038,0.179,8,0.042,0.643,0.047,"PROB_Lake",-106.6003635,39.43240936,"Region_8",325.1141919,"NO","WMT","NATURAL",6.780172834,3068.4,14010004,"NLA_CO-10013",2.4,0,17.2,0,3.3,"OLIGOTROPHIC (<= 10 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","OLIGOTROPHIC (<= 2 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",49.4779699225566,1.27793246234026e-05,3.56964374955379e-07,2.99850074962519e-06,2.58283123648867e-07,0.000103247293921732,3.35546512458057e-06,"Western Mountains"
"400","NLA06608-0469",7817,1,"8/29/2007",2.62,2.41,0.005,0.005,0.191,11,0.005,3.352,0.01,"PROB_Lake",-75.33783928,41.90973411,"Region_3",57.57528924,"NO","NAP","NATURAL",12.71231975,413.35,2040101,"NLA_PA-10012",2.5,4.4,64.3,28,0.4,"MESOTROPHIC (10-25 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","MESOTROPHIC (2-7 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",38.3963118545792,1.36360391232955e-05,3.56964374955379e-07,3.56964374955379e-07,3.55139295017192e-07,0.000200666111573689,7.13928749910759e-07,"Northern Appalachians"
"401","NLA06608-0470",7818,1,"7/24/2007",4.51,4.15,0.022,0.005,0.193,8,0.005,1.512,0.027,"PROB_Lake",-71.2654292,43.62308804,"Region_1",22.36614373,"YES","NAP","NATURAL",132.8445725,155.18,1070002,"NLA_NH-10009",16.8,2.9,66.1,4,5.9,"OLIGOTROPHIC (<= 10 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","OLIGOTROPHIC (<= 2 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",53.347755279628,1.37788248732776e-05,1.57064324980367e-06,3.56964374955379e-07,2.58283123648867e-07,0.000345545378850958,1.92760762475905e-06,"Northern Appalachians"
"402","NLA06608-0471",7819,1,"6/25/2007",8.05,7.87,0.025,0.005,0.839,24,0.005,5.52,0.03,"PROB_Lake",-97.2623188,45.44015743,"Region_8",3.957354262,"NO","TPL","NATURAL",857.1952963,564.78,10160010,"NLA_SD-10015",10.8,2.2,0.5,7.4,4.8,"MESOTROPHIC (10-25 ug/L)","EUTROPHIC (0.75-1.4 mg/L)","MESOTROPHIC (2-7 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",77.3035693948323,5.98986221175127e-05,1.7848218747769e-06,3.56964374955379e-07,7.748493709466e-07,0.000655287260616153,2.14178624973228e-06,"Temperate Plains"
"403","NLA06608-0472",7820,1,"7/16/2007",10.13,9.57,0.02,0.005,0.803,78,0.005,19.2,0.025,"PROB_Lake",-96.23835676,34.57061143,"Region_6",6.877634724,"NO","SAP","MAN-MADE",158.9734793,186,11140103,"NLA_OK-10017",4.6,4.6,35.7,25.5,0,"EUTROPHIC (25-100 ug/L)","EUTROPHIC (0.75-1.4 mg/L)","EUTROPHIC (7-30 ug/L)","2:INTERMEDIATE DISTURBANCE","2:INTERMEDIATE DISTURBANCE","1:LEAST DISTURBED",22.7651109284131,5.73284786178339e-05,1.42785749982152e-06,3.56964374955379e-07,2.51826045557645e-06,0.000796835970024979,1.7848218747769e-06,"Southern Appalachians"
"404","NLA06608-0473",7821,1,"6/19/2007",3.94,3.09,0.018,0.005,0.714,55,0.005,36.823,0.023,"PROB_Lake",-80.20338458,35.51629478,"Region_4",5.939198937,"YES","SAP","MAN-MADE",909.0342354,170.71,3040103,"NLA_NC-10011",0.8,12.5,53.2,27.1,0.4,"EUTROPHIC (25-100 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","HYPEREUTROPHIC (> 30 ug/L)","1:LEAST DISTURBED","2:INTERMEDIATE DISTURBANCE","2:INTERMEDIATE DISTURBANCE",28.7067713760938,5.09745127436282e-05,1.28507174983937e-06,3.56964374955379e-07,1.77569647508596e-06,0.000257285595337219,1.64203612479475e-06,"Southern Appalachians"
"405","NLA06608-0479",7822,1,"8/16/2007",3.22,3.08,0.012,0.005,0.318,14,0.005,5.296,0.017,"PROB_Lake",-83.00425479,39.92061781,"Region_5",49.5034722,"YES","TPL","NATURAL",18.27545989,209.24,5060001,"NLA_OH-10015",3.2,94.3,1.3,0,0,"MESOTROPHIC (10-25 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","MESOTROPHIC (2-7 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",50.2282344305602,2.27029342471621e-05,8.56714499892911e-07,3.56964374955379e-07,4.51995466385517e-07,0.000256452955870108,1.21367887484829e-06,"Temperate Plains"
"406","NLA06608-0480",7823,1,"8/24/2007",2.89,2.79,0.012,0.005,0.194,3,0.005,1.52,0.017,"PROB_Lake",-90.54213897,37.99433764,"Region_7",19.12124759,"YES","SAP","MAN-MADE",16.24353412,239.95,7140104,"NLA_MO-10014",4.1,13.4,75.6,1.5,0.4,"OLIGOTROPHIC (<= 10 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","OLIGOTROPHIC (<= 2 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",142.99778271845,1.38502177482687e-05,8.56714499892911e-07,3.56964374955379e-07,9.6856171368325e-08,0.000232306411323897,1.21367887484829e-06,"Southern Appalachians"
"407","NLA06608-0480",7824,2,"9/25/2007",2.53,2.73,0.0195,0.006,0.2395,4,0.0025,1.192,0.022,"PROB_Lake",-90.54213897,37.99433764,"Region_7",19.12124759,"YES","SAP","MAN-MADE",16.24353412,239.95,7140104,"NLA_MO-10014",4.1,13.4,75.6,1.5,0.4,"OLIGOTROPHIC (<= 10 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","OLIGOTROPHIC (<= 2 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",132.401941859802,1.70985935603627e-05,1.39216106232598e-06,1.7848218747769e-07,1.29141561824433e-07,0.000227310574521232,1.57064324980367e-06,"Southern Appalachians"
"408","NLA06608-0480",7824,2,"9/25/2007",2.54,2.73,0.0195,0.005,0.2395,4,0.0025,1.192,0.022,"PROB_Lake",-90.54213897,37.99433764,"Region_7",19.12124759,"YES","SAP","MAN-MADE",16.24353412,239.95,7140104,"NLA_MO-10014",4.1,13.4,75.6,1.5,0.4,"OLIGOTROPHIC (<= 10 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","OLIGOTROPHIC (<= 2 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",132.401941859802,1.70985935603627e-05,1.39216106232598e-06,1.7848218747769e-07,1.29141561824433e-07,0.000227310574521232,1.57064324980367e-06,"Southern Appalachians"
"409","NLA06608-0483",7825,1,"7/11/2007",3.1,2.93,0.021,0.193,0.461,4,0.164,3.84,0.185,"PROB_Lake",-101.1563449,29.49147018,"Region_6",2.186087249,"NO","XER","MAN-MADE",14130.01792,336.66,13040212,"NLA_TX-10021",0.1,0.8,8.3,0.9,0.3,"OLIGOTROPHIC (<= 10 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","MESOTROPHIC (2-7 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",254.853007087135,3.2912115370886e-05,1.49925037481259e-06,1.17084314985364e-05,1.29141561824433e-07,0.000243963363863447,1.3207681873349e-05,"Xeric"
"410","NLA06608-0484",7826,1,"7/12/2007",7.67,5.41,0.376,0.02,1.519,190,0.044,126.4,0.42,"PROB_Lake",-88.48981792,36.3106781,"Region_4",57.57446095,"NO","CPL","MAN-MADE",37.31498489,125.56,8010203,"NLA_TN-10005",1.4,2.7,41.8,50.5,1.2,"HYPEREUTROPHIC (> 100 ug/L)","HYPEREUTROPHIC (> 1.4 mg/L)","HYPEREUTROPHIC (> 30 ug/L)","3:MOST DISTURBED","2:INTERMEDIATE DISTURBANCE","3:MOST DISTURBED",17.6788088944107,0.000108445777111444,2.68437209966445e-05,3.14128649960734e-06,6.13422418666058e-06,0.000450457951706911,2.99850074962519e-05,"Coastal Plains"
"411","NLA06608-0488",7827,1,"7/19/2007",9.36,7.85,0.02,0.005,1.07,162,0.005,49.68,0.025,"PROB_Lake",-95.98672528,37.19249014,"Region_7",15.24267062,"NO","SPL","MAN-MADE",13.48195629,252.08,11070106,"NLA_KS-10020",1,1.9,13,55.3,0,"HYPEREUTROPHIC (> 100 ug/L)","EUTROPHIC (0.75-1.4 mg/L)","HYPEREUTROPHIC (> 30 ug/L)","2:INTERMEDIATE DISTURBANCE","2:INTERMEDIATE DISTURBANCE","2:INTERMEDIATE DISTURBANCE",14.6055390901815,7.63903762404512e-05,1.42785749982152e-06,3.56964374955379e-07,5.23023325388955e-06,0.000653621981681932,1.7848218747769e-06,"Southern Plains"
"412","NLA06608-0489",7828,1,"7/10/2007",12.58,11.7,0.029,0.005,1.275,107,0.005,24.32,0.034,"PROB_Lake",-78.00762524,38.49363215,"Region_3",18.68349386,"YES","SAP","MAN-MADE",21.62741859,115.8,2080103,"NLA_VA-10019",1.3,10.8,26.1,61.2,0.3,"HYPEREUTROPHIC (> 100 ug/L)","EUTROPHIC (0.75-1.4 mg/L)","EUTROPHIC (7-30 ug/L)","2:INTERMEDIATE DISTURBANCE","2:INTERMEDIATE DISTURBANCE","1:LEAST DISTURBED",26.3496733258538,9.10259156136217e-05,2.0703933747412e-06,3.56964374955379e-07,3.45453677880359e-06,0.000974188176519567,2.42735774969658e-06,"Southern Appalachians"
"413","NLA06608-0491",7830,1,"7/17/2007",7.41,7,0.015,0.005,0.665,16,0.005,7.2,0.02,"PROB_Lake",-85.734175,41.41314405,"Region_5",3.999418784,"YES","UMW","NATURAL",53.13592451,261.61,4050001,"NLA_IN-10013",15.9,12.1,13.9,50.8,6.7,"MESOTROPHIC (10-25 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","EUTROPHIC (7-30 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",91.9074022304473,4.74762618690655e-05,1.07089312486614e-06,3.56964374955379e-07,5.16566247297733e-07,0.000582847626977519,1.42785749982152e-06,"Upper Midwest"
"414","NLA06608-0493",7831,1,"7/11/2007",3.91,3.48,0.013,0.005,0.353,15,0.005,9.472,0.018,"PROB_Lake",-77.64555522,38.77124892,"Region_3",7.596560444,"YES","SAP","MAN-MADE",288.9176192,86.34,2070010,"NLA_VA-10020",1.7,7.5,48.3,41.1,0.8,"MESOTROPHIC (10-25 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","EUTROPHIC (7-30 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",52.0393992779515,2.52016848718498e-05,9.28107374883987e-07,3.56964374955379e-07,4.84280856841625e-07,0.000289758534554538,1.28507174983937e-06,"Southern Appalachians"
"415","NLA06608-0494",7832,1,"7/11/2007",5.19,5.02,0.02,0.005,0.401,4,0.005,24.64,0.025,"PROB_Lake",-94.53354023,46.82219046,"Region_5",116.1182748,"NO","UMW","NATURAL",631.0209246,403.19,7010105,"NLA_MN-10033",10.4,1.7,68.2,4.5,6.8,"OLIGOTROPHIC (<= 10 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","EUTROPHIC (7-30 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","3:MOST DISTURBED",221.683418312237,2.86285428714214e-05,1.42785749982152e-06,3.56964374955379e-07,1.29141561824433e-07,0.000417985012489592,1.7848218747769e-06,"Upper Midwest"
"416","NLA06608-0495",7833,1,"9/5/2007",2.32,2.26,0.005,0.005,0.136,11,0.005,1.774,0.01,"PROB_Lake",-107.4380582,38.44681794,"Region_8",10.0994059,"NO","WMT","MAN-MADE",367.9212786,2185.23,14020002,"NLA_CO-10014",0.5,0.6,52.2,1.7,1.9,"MESOTROPHIC (10-25 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","OLIGOTROPHIC (<= 2 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",27.3397822629464,9.70943099878632e-06,3.56964374955379e-07,3.56964374955379e-07,3.55139295017192e-07,0.000188176519567027,7.13928749910759e-07,"Western Mountains"
"417","NLA06608-0496",7834,1,"6/23/2007",42.22,41.92,0.142,0.005,4.372,620,0.005,0.694,0.147,"PROB_Lake",-108.0524686,48.75171319,"Region_8",8.239346912,"NO","NPL","MAN-MADE",12.44122713,888.42,10050010,"NLA_MT-10022",1.1,1.2,0.1,39.3,1.7,"HYPEREUTROPHIC (> 100 ug/L)","HYPEREUTROPHIC (> 1.4 mg/L)","OLIGOTROPHIC (<= 2 ug/L)","3:MOST DISTURBED","3:MOST DISTURBED","1:LEAST DISTURBED",15.5932733466511,0.000312129649460984,1.01377882487328e-05,3.56964374955379e-07,2.00169420827872e-05,0.00349042464612823,1.04947526236882e-05,"Northern Plains"
"418","NLA06608-0497",7835,1,"8/17/2007",1.43,1.44,0.005,0.005,0.156,17,0.005,0.858,0.01,"PROB_Lake",-111.8159376,42.10765269,"Region_10",9.206236461,"YES","XER","MAN-MADE",34.22642526,1485,16010202,"NLA_ID-10010",50,5.6,0,5.8,1.2,"MESOTROPHIC (10-25 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","OLIGOTROPHIC (<= 2 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",20.2919837211142,1.11372884986078e-05,3.56964374955379e-07,3.56964374955379e-07,5.48851637753842e-07,0.000119900083263947,7.13928749910759e-07,"Xeric"
"419","NLA06608-0498",7836,1,"7/31/2007",4.25,3.66,0.013,0.042,0.82,44,0.055,26.424,0.068,"PROB_Lake",-71.95133091,41.95095517,"Region_1",53.01916841,"YES","NAP","NATURAL",36.73223812,86.77,1100001,"NLA_CT-10008",1.3,6.9,59.1,20.5,11.3,"EUTROPHIC (25-100 ug/L)","EUTROPHIC (0.75-1.4 mg/L)","EUTROPHIC (7-30 ug/L)","2:INTERMEDIATE DISTURBANCE","2:INTERMEDIATE DISTURBANCE","1:LEAST DISTURBED",41.2107012051766,5.85421574926822e-05,9.28107374883987e-07,3.92660812450917e-06,1.42055718006877e-06,0.000304746044962531,4.85471549939316e-06,"Northern Appalachians"
"420","NLA06608-0500",7837,1,"9/14/2007",2.62,2.51,0.005,0.005,0.266,21,0.005,13.12,0.01,"PROB_Lake",-94.21467091,34.21452974,"Region_6",17.47235784,"NO","SAP","MAN-MADE",392.2005889,153.59,11140109,"NLA_AR-10006",0.8,4.2,87.5,5.1,0.1,"MESOTROPHIC (10-25 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","EUTROPHIC (7-30 ug/L)","2:INTERMEDIATE DISTURBANCE","1:LEAST DISTURBED","2:INTERMEDIATE DISTURBANCE",28.0098749654696,1.89905047476262e-05,3.56964374955379e-07,3.56964374955379e-07,6.77993199578275e-07,0.000208992506244796,7.13928749910759e-07,"Southern Appalachians"
"421","NLA06608-0501",7838,1,"7/24/2007",2.91,3.05,0.005,0.005,0.182,6,0.005,0.634,0.01,"PROB_Lake",-122.6247455,37.94635193,"Region_9",20.89269613,"YES","XER","MAN-MADE",99.6608727,198.57,18050005,"NLA_CA-10012",3.8,8,61.2,0,1.6,"OLIGOTROPHIC (<= 10 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","OLIGOTROPHIC (<= 2 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",67.076279522572,1.29935032483758e-05,3.56964374955379e-07,3.56964374955379e-07,1.9371234273665e-07,0.000253955037468776,7.13928749910759e-07,"Xeric"
"422","NLA06608-0502",7839,1,"8/18/2007",7.2,7.37,0.005,0.005,0.648,5,0.005,2.28,0.01,"PROB_Lake",-83.7469401,42.82731383,"Region_5",81.58117426,"YES","UMW","NATURAL",30.33533655,263.7,4080203,"NLA_MI-10022",25.7,22.4,11.4,28.6,11,"OLIGOTROPHIC (<= 10 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","MESOTROPHIC (2-7 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",286.585247015121,4.62625829942172e-05,3.56964374955379e-07,3.56964374955379e-07,1.61426952280542e-07,0.000613655287260616,7.13928749910759e-07,"Upper Midwest"
"423","NLA06608-0503",7840,1,"8/1/2007",22.68,17.18,0.022,0.005,5.916,430,0.005,244.8,0.027,"PROB_Lake",-97.0587349,43.57477426,"Region_8",53.28692003,"NO","TPL","NATURAL",20.76973087,485.13,10170102,"NLA_SD-10016",27.1,5.6,0.7,63,0,"HYPEREUTROPHIC (> 100 ug/L)","HYPEREUTROPHIC (> 1.4 mg/L)","HYPEREUTROPHIC (> 30 ug/L)","3:MOST DISTURBED","3:MOST DISTURBED","3:MOST DISTURBED",30.4234553786509,0.000422360248447205,1.57064324980367e-06,3.56964374955379e-07,1.38827178961266e-05,0.00143047460449625,1.92760762475905e-06,"Temperate Plains"
"424","NLA06608-0508",7842,1,"7/10/2007",7.46,6.91,0.02,0.005,0.756,283,0.005,28,0.025,"PROB_Lake",-90.54209875,33.85862113,"Region_4",109.1488452,"YES","CPL","MAN-MADE",15.37347752,38.92,8030207,"NLA06608-0508",93.1,0,0,1.2,6.6,"HYPEREUTROPHIC (> 100 ug/L)","EUTROPHIC (0.75-1.4 mg/L)","EUTROPHIC (7-30 ug/L)","3:MOST DISTURBED","2:INTERMEDIATE DISTURBANCE","1:LEAST DISTURBED",5.90723418464619,5.39730134932534e-05,1.42785749982152e-06,3.56964374955379e-07,9.13676549907866e-06,0.000575353871773522,1.7848218747769e-06,"Coastal Plains"
"425","NLA06608-0509",7843,1,"6/20/2007",2.1,2,0.023,0.633,0.821,4,0.621,1.232,0.644,"PROB_Lake",-79.56745425,40.46163354,"Region_3",3.283942861,"YES","SAP","MAN-MADE",412.1244393,318.34,5010008,"NLA_PA-10013",4.1,14.2,59.5,22.1,0,"OLIGOTROPHIC (<= 10 ug/L)","EUTROPHIC (0.75-1.4 mg/L)","OLIGOTROPHIC (<= 2 ug/L)","1:LEAST DISTURBED","3:MOST DISTURBED","1:LEAST DISTURBED",453.870539736525,5.86135503676733e-05,1.64203612479475e-06,4.43349753694581e-05,1.29141561824433e-07,0.000166527893422148,4.59770114942529e-05,"Southern Appalachians"
"426","NLA06608-0510",7844,1,"6/27/2007",19.11,16.28,0.052,0.005,2.916,165,0.005,71.2,0.057,"PROB_Lake",-98.8914836,48.24775379,"Region_8",87.25882266,"NO","TPL","NATURAL",180.9745987,443.79,9020201,"NLA_ND-10021",18.1,4.3,0.4,65.6,7.8,"HYPEREUTROPHIC (> 100 ug/L)","HYPEREUTROPHIC (> 1.4 mg/L)","HYPEREUTROPHIC (> 30 ug/L)","2:INTERMEDIATE DISTURBANCE","3:MOST DISTURBED","3:MOST DISTURBED",39.0798064111529,0.000208181623473977,3.71242949953595e-06,3.56964374955379e-07,5.32708942525787e-06,0.00135553705245629,4.06939387449133e-06,"Temperate Plains"
"427","NLA06608-0511",7845,1,"9/6/2007",1.54,1.14,0.005,0.005,0.112,13,0.005,2.352,0.01,"PROB_Lake",-107.5377617,38.22555093,"Region_8",9.171940265,"NO","WMT","MAN-MADE",75.54786412,2719,14020002,"NLA_CO-10016",0.6,0,57.3,0,1.1,"MESOTROPHIC (10-25 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","MESOTROPHIC (2-7 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","2:INTERMEDIATE DISTURBANCE",19.0512509886595,7.9960019990005e-06,3.56964374955379e-07,3.56964374955379e-07,4.19710075929408e-07,9.49208992506245e-05,7.13928749910759e-07,"Western Mountains"
"428","NLA06608-0512",7846,1,"8/13/2007",30.08,27.8,0.034,0.005,2.447,61,0.005,11.84,0.039,"PROB_Lake",-100.3053493,48.92434782,"Region_8",214.6102423,"NO","TPL","NATURAL",35.11300262,674.31,9010004,"NLA_ND-10022",35.1,1.9,35.3,24.8,0.5,"EUTROPHIC (25-100 ug/L)","HYPEREUTROPHIC (> 1.4 mg/L)","EUTROPHIC (7-30 ug/L)","1:LEAST DISTURBED","2:INTERMEDIATE DISTURBANCE","1:LEAST DISTURBED",88.7059931499192,0.000174698365103163,2.42735774969658e-06,3.56964374955379e-07,1.96940881782261e-06,0.00231473771856786,2.78432212465196e-06,"Temperate Plains"
"429","NLA06608-0514",7847,1,"7/24/2007",2.83,2.36,0.016,0.797,1.009,7,0.791,3.856,0.807,"PROB_Lake",-78.11907346,40.35740927,"Region_3",8.935850053,"NO","SAP","MAN-MADE",3347.380555,239.41,2050303,"NLA_PA-10014",1.8,7,68.2,22.9,0,"OLIGOTROPHIC (<= 10 ug/L)","EUTROPHIC (0.75-1.4 mg/L)","MESOTROPHIC (2-7 ug/L)","1:LEAST DISTURBED","3:MOST DISTURBED","1:LEAST DISTURBED",318.743953084499,7.20354108659956e-05,1.14228599985721e-06,5.6471764117941e-05,2.25997733192758e-07,0.000196502914238135,5.76140501177982e-05,"Southern Appalachians"
"430","NLA06608-0515",7848,1,"6/28/2007",30.11,26.13,1.323,0.005,4.984,335,0.005,5.92,1.328,"PROB_Lake",-98.94484753,46.02793009,"Region_8",19.94722145,"NO","NPL","NATURAL",69.27151861,633.4,10160004,"NLA_ND-10023",21.3,4,0,16.6,0,"HYPEREUTROPHIC (> 100 ug/L)","HYPEREUTROPHIC (> 1.4 mg/L)","MESOTROPHIC (2-7 ug/L)","3:MOST DISTURBED","3:MOST DISTURBED","1:LEAST DISTURBED",32.8989513341479,0.000355822088955522,9.44527736131934e-05,3.56964374955379e-07,1.08156058027963e-05,0.00217568692756037,9.48097379881488e-05,"Northern Plains"
"431","NLA06608-0523",7849,1,"7/16/2007",11.88,11.03,0.161,0.005,1.738,115,0.005,48.6,0.166,"PROB_Lake",-96.95103624,43.92368969,"Region_8",3.957354262,"NO","TPL","NATURAL",411.6060301,485.78,10170203,"NLA_SD-10017",8.4,7.7,0.6,69.2,2.1,"HYPEREUTROPHIC (> 100 ug/L)","HYPEREUTROPHIC (> 1.4 mg/L)","HYPEREUTROPHIC (> 30 ug/L)","2:INTERMEDIATE DISTURBANCE","2:INTERMEDIATE DISTURBANCE","2:INTERMEDIATE DISTURBANCE",33.4195624874047,0.00012408081673449,1.14942528735632e-05,3.56964374955379e-07,3.71281990245246e-06,0.000918401332223147,1.18512172485186e-05,"Temperate Plains"
